Fold,Holdout,Train_mAP50-95,Train_mAP50,Train_Precision,Train_Recall,Val_mAP50-95,Val_mAP50,Val_Precision,Val_Recall,Test_mAP50-95,Test_mAP50,Test_Precision,Test_Recall,Test_Recall_Atypisch,Test_Recall_Normal,Val_Recall_Atypisch,Val_Recall_Normal
1,P1,0.9417261004657869,0.9945087277641005,0.9969883215436295,0.9916661741576339,0.8139351410914408,0.9772931392237055,0.9249710186490968,0.9565264070669278,0.6124852941343215,0.733824788485069,0.7815403718877896,0.6721748400852878,0.8443496801705757,0.5,0.9130528141338556,1.0
2,P2,0.9706650524483263,0.995,0.9983429602398267,0.9997176654839675,0.7743598837346871,0.9113348330118823,0.8924317238170998,0.8806563822125884,0.7728697008174283,0.8751579291052061,0.9549093130601713,0.8340659340659341,0.9538461538461539,0.7142857142857143,0.9216764828896354,0.8396362815355412
3,P3,0.9695827338537428,0.995,0.9986941226544768,1.0,0.7923002245763455,0.9236362259705129,0.9353274774793111,0.848473770263936,0.7515542221113807,0.8898502494353997,0.8247501718829829,0.8580508474576272,0.9661016949152542,0.75,0.8787657223460537,0.8181818181818182
4,P4,0.9581688146015539,0.9949684383029518,0.9958462824936984,0.9921783314139743,0.7917977846739614,0.9013044596809254,0.8825273064057475,0.8283599107583588,0.7128332601767579,0.8790075626767048,0.7585500148181092,0.8302427335690004,0.6604854671380008,1.0,0.9571421041418291,0.6995777173748884
5,P5,0.8489734375529725,0.9759393062232802,0.9322860807066888,0.9512148085813388,0.7950731607312878,0.9623012195486602,0.8354545085382605,0.9441791639600831,0.5605685915327363,0.621002024291498,0.5395297914646542,0.65,0.5,0.8,0.8883583279201661,1.0
6,P6,0.9698064848462364,0.9949950980392157,0.9968693458379887,0.9978542585943853,0.7264762225325081,0.8255347106149105,0.8518526636688424,0.8121219095719836,0.9240666666666666,0.995,0.7850229946154923,0.8256596478565514,1.0,0.651319295713103,0.8742438191439673,0.75
7,P7,0.9593475285944404,0.9949845520082389,0.9973743675355793,0.9950209883728129,0.7772744152243771,0.8770628718331699,0.8769268064215461,0.8573170731707318,0.8147331196581196,0.9690384615384615,0.9889162239236235,0.9545454545454546,1.0,0.9090909090909091,0.9146341463414634,0.8
8,P8,0.9386936573372188,0.9942971019621694,0.9889985190052464,0.9827433266501682,0.7450896797028065,0.8517070165246257,0.9322640142780927,0.7612951807228916,0.5736010108698728,0.698802267283725,0.6548130560700806,0.875,1.0,0.75,0.8975903614457831,0.625
