fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,cutmix,copy_paste,close_mosaic
0.73582,0.00884,0.00885,0.93833,0.00028,3.85693,0.85267,6.97094,1.10658,2.46868,0.01679,0.5995,0.3582,0.0,0.13184,0.22011,0.0,0.0,0.40836,0.45594,0.0,0.0,0.0,0.0,0.0,10
0.73401,0.00844,0.01255,0.7162,0.0004,3.94947,0.9123,10.51181,0.77869,2.10022,0.01629,0.57234,0.36666,0.0,0.10558,0.27875,0.0,0.0,0.42159,0.58421,0.0,0.0,0.0,0.0,0.0,9
0.66898,0.01283,0.0084,0.7,0.0004,4.16879,0.8876,7.55182,1.2143,2.00255,0.01712,0.5838,0.37508,0.0,0.10211,0.27014,0.0,0.0,0.40198,0.84645,0.0,0.0,0.0,0.0,0.0,10
0.68891,0.00722,0.00777,0.7,0.00035,3.38736,0.92291,11.27076,0.98236,1.64674,0.01295,0.61179,0.26958,0.0,0.11094,0.44169,0.0,0.0,0.49389,0.53111,0.0,0.0,0.0,0.0,0.0,8
0.71657,0.00849,0.01107,0.7,0.00041,3.42694,0.95,7.6033,1.90845,3.02284,0.01354,0.68921,0.39311,0.0,0.10265,0.44681,0.0,0.0,0.41052,0.53112,0.0,0.0,0.0,0.0,0.0,9
0.68996,0.00849,0.00807,0.88094,0.00041,3.7445,0.82845,8.29763,1.2924,2.84696,0.01375,0.69416,0.43722,0.0,0.09989,0.27359,0.0,0.0,0.41342,0.60779,0.0,0.0,0.0,0.0,0.0,8
0.69396,0.00821,0.0115,0.76998,0.00028,4.1052,0.65134,9.27706,1.94086,2.56822,0.01764,0.71811,0.38902,0.0,0.1043,0.29193,0.0,0.0,0.62079,0.64807,0.0,0.0,0.0,0.0,0.0,9
0.69333,0.00748,0.00849,0.93577,0.00054,3.54014,0.82819,8.57188,2.82272,2.79492,0.0174,0.6252,0.53969,0.0,0.10602,0.26001,0.0,0.0,0.48182,0.56421,0.0,0.0,0.0,0.0,0.0,10
0.68007,0.00757,0.01201,0.87207,0.00031,3.65611,0.90051,5.35711,1.81108,3.23892,0.0192,0.63364,0.24592,0.0,0.11957,0.27609,0.0,0.0,0.58153,0.47427,0.0,0.0,0.0,0.0,0.0,8
0.72479,0.00703,0.01237,0.98,0.00034,2.7522,0.88195,5.87118,1.62981,2.80362,0.01502,0.60224,0.37999,0.0,0.14091,0.49733,0.0,0.0,0.49977,0.67579,0.0,0.0,0.0,0.0,0.0,9
0.73217,0.00897,0.01112,0.98,0.0004,2.66966,0.81171,11.32137,1.61421,2.07431,0.01738,0.76937,0.37692,0.0,0.13451,0.1783,0.0,0.0,0.41303,0.2136,0.0,0.0,0.0,0.0,0.0,10
0.68742,0.00709,0.00968,0.7,0.00032,4.05508,0.91448,9.95828,1.4532,2.62253,0.02024,0.57508,0.36635,0.0,0.14604,0.35919,0.0,0.0,0.46519,0.2199,0.0,0.0,0.0,0.0,0.0,9
0.70134,0.00775,0.01379,0.7,0.00017,3.59499,0.94034,9.45694,1.11648,2.00174,0.01543,0.47412,0.46264,0.0,0.11611,0.34923,0.0,0.0,0.37081,0.77535,0.0,0.0,0.0,0.0,0.0,10
0.71814,0.00861,0.00935,0.9797,0.00025,3.38213,0.84572,11.17996,1.14772,1.83218,0.01522,0.8923,0.36612,0.0,0.13161,0.2027,0.0,0.0,0.57508,0.23729,0.0,0.0,0.0,0.0,0.0,10
0.70072,0.00901,0.009,0.72502,0.00044,3.64351,0.88382,7.59591,0.73913,2.26674,0.01678,0.63628,0.36554,0.0,0.13716,0.28691,0.0,0.0,0.41676,0.40029,0.0,0.0,0.0,0.0,0.0,9
0.6745,0.007,0.01762,0.84205,0.00033,2.88168,0.82254,9.36077,0.64209,2.5877,0.01696,0.88487,0.3774,0.0,0.13014,0.2294,0.0,0.0,0.56014,0.82873,0.0,0.0,0.0,0.0,0.0,10
0.70379,0.00752,0.00869,0.79941,0.00024,3.00141,0.81001,12.2102,1.62463,2.64921,0.01653,0.87725,0.37735,0.0,0.14246,0.27643,0.0,0.0,0.39658,0.35516,0.0,0.0,0.0,0.0,0.0,10
0.7065,0.01264,0.00962,0.98,0.0005,3.86005,0.95,6.02799,1.18469,1.68316,0.01736,0.70803,0.36667,0.0,0.13733,0.17821,0.0,0.0,0.44785,0.62961,0.0,0.0,0.0,0.0,0.0,9
