Fold,Holdout,Train_mAP50-95,Train_mAP50,Train_Precision,Train_Recall,Val_mAP50-95,Val_mAP50,Val_Precision,Val_Recall,Test_mAP50-95,Test_mAP50,Test_Precision,Test_Recall,Test_Recall_Atypisch,Test_Recall_Normal,Val_Recall_Atypisch,Val_Recall_Normal
1,G1,0.9189460784811742,0.9939429994513488,0.9908266444895308,0.988363565796462,0.8721095277242895,0.9807670058908852,0.9485009857415665,0.958974358974359,0.6485309110143931,0.7659104069365341,0.8504938420577877,0.7462784403404615,0.904321586563276,0.5882352941176471,0.9333333333333333,0.9846153846153847
2,G2,0.8157950074199597,0.9452691537926268,0.9634397925293137,0.9056911905478464,0.7434165215751221,0.8600832240488079,0.8037695959802648,0.8930041066284354,0.6790230139177934,0.8583856762030406,0.8389613712485663,0.7728525664903524,0.836027713625866,0.7096774193548387,0.9098850054723419,0.876123207784529
3,G3,0.861880366006943,0.9732600303992089,0.9756886399202707,0.9402555869836658,0.7688493151878719,0.9019401401966751,0.8509143730438735,0.8964062549912846,0.8128560313799336,0.9129591890815469,0.8823115373494783,0.9323061750953868,0.8838431194215429,0.9807692307692307,0.9090915797500109,0.8837209302325582
4,G4,0.8804979099600502,0.9867606627997999,0.9761016276864716,0.9496718829209096,0.8176378405462789,0.9320866465731624,0.8692562123742245,0.9144552665801131,0.8206767980263624,0.9183174296991528,0.8918911103118752,0.9186338523355098,0.9281767955801105,0.9090909090909091,0.9503105590062112,0.878599974154015
5,G5,0.8640072769644014,0.9744011060533737,0.9682069156501016,0.9369010945396754,0.8009770701367879,0.9305978505729924,0.9207681554297223,0.8669539166772628,0.7769122314899153,0.9048569604654413,0.85425636763407,0.8956129703485347,0.8734177215189873,0.9178082191780822,0.8901098901098901,0.8437979432446355
