fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,cutmix,copy_paste,close_mosaic
0.73991,0.01,0.00656,0.91599,0.00042,3.04988,0.61896,6.32949,1.36633,1.39046,0.01479,0.88741,0.89576,0.0,0.17873,0.5729,0.0,0.0,0.74954,0.54778,0.0,0.0,0.0,0.0,0.0,8
0.78778,0.00988,0.00515,0.94837,0.00041,2.9946,0.58142,5.79607,1.10331,1.99098,0.0107,0.9,0.33275,0.0,0.26667,0.4714,0.0,0.0,0.35431,0.62037,0.0,0.0,0.0,0.0,0.0,9
0.7263,0.0099,0.00413,0.94179,0.00061,3.9786,0.627,8.59626,0.75028,1.64241,0.0118,0.9,0.47796,0.0,0.29639,0.74302,0.0,0.0,0.54342,0.77323,0.0,0.0,0.0,0.0,0.0,10
0.74189,0.01024,0.00447,0.94847,0.00063,2.96416,0.43873,6.09494,0.62308,2.05343,0.01336,0.9,0.48375,0.0,0.24731,0.44435,0.0,0.0,0.34202,0.43562,0.0,0.0,0.0,0.0,0.0,10
0.77555,0.01062,0.00995,0.88453,0.00047,2.99828,0.67382,6.16028,0.45394,1.47628,0.00864,0.63567,0.219,0.0,0.23661,0.51809,0.0,0.0,0.42902,0.47972,0.0,0.0,0.0,0.0,0.0,9
0.76804,0.01018,0.00924,0.92423,0.00061,2.34611,0.64258,6.97154,0.38334,0.82057,0.00751,0.63551,0.20437,0.0,0.19429,0.4655,0.0,0.0,0.42628,0.61633,0.0,0.0,0.0,0.0,0.0,10
0.71769,0.01405,0.00784,0.90227,0.00061,2.59853,0.60095,9.11098,0.41195,1.71813,0.00987,0.8786,0.33682,0.0,0.27315,0.53063,0.0,0.0,0.36435,0.67369,0.0,0.0,0.0,0.0,0.0,10
0.78454,0.01045,0.00797,0.94671,0.00037,2.69917,0.64593,5.7372,0.79923,0.84184,0.01056,0.6458,0.35851,0.0,0.11227,0.45334,0.0,0.0,0.3007,0.71071,0.0,0.0,0.0,0.0,0.0,8
0.76413,0.00757,0.00491,0.889,0.00059,2.88235,0.68163,6.22358,1.27782,1.03653,0.01698,0.78552,0.4427,0.0,0.11768,0.48535,0.0,0.0,0.38559,0.69687,0.0,0.0,0.0,0.0,0.0,10
0.7532,0.01009,0.00774,0.89281,0.0006,2.86545,0.51205,7.18304,0.21077,0.83549,0.00635,0.72396,0.19404,0.0,0.21646,0.50901,0.0,0.0,0.48595,0.65396,0.0,0.0,0.0,0.0,0.0,8
0.75548,0.01024,0.01031,0.87672,0.00039,3.61635,0.53539,8.07694,0.58453,1.81189,0.01409,0.85446,0.2785,0.0,0.31375,0.56151,0.0,0.0,0.35188,0.53085,0.0,0.0,0.0,0.0,0.0,9
0.77987,0.01488,0.00536,0.88538,0.00034,2.83397,0.62858,6.93454,0.57199,0.97639,0.01174,0.87883,0.60021,0.0,0.20642,0.37015,0.0,0.0,0.26868,0.51111,0.0,0.0,0.0,0.0,0.0,9
0.76166,0.01521,0.0044,0.92824,0.00067,2.83848,0.59171,7.24372,1.37157,1.44742,0.00997,0.82066,0.28436,0.0,0.27003,0.35924,0.0,0.0,0.25312,0.49755,0.0,0.0,0.0,0.0,0.0,7
0.73746,0.01459,0.00698,0.90268,0.00035,2.0817,0.65471,7.9584,1.34646,1.53797,0.01997,0.54541,0.59173,0.0,0.22323,0.45874,0.0,0.0,0.45211,0.54388,0.0,0.0,0.0,0.0,0.0,7
0.7307,0.01664,0.00932,0.84629,0.00052,2.61164,0.51149,5.71482,0.34212,2.08353,0.00956,0.9,0.32572,0.0,0.10425,0.36098,0.0,0.0,0.45534,0.61344,0.0,0.0,0.0,0.0,0.0,9
0.75966,0.01175,0.00878,0.94559,0.00075,3.0738,0.50811,6.88489,0.22075,1.60401,0.00795,0.75119,0.35439,0.0,0.17502,0.50606,0.0,0.0,0.2637,0.55234,0.0,0.0,0.0,0.0,0.0,8
0.76353,0.01035,0.0063,0.87477,0.00038,3.31963,0.64203,6.36776,1.77206,1.0194,0.01591,0.68223,0.2937,0.0,0.09954,0.40918,0.0,0.0,0.23244,0.62264,0.0,0.0,0.0,0.0,0.0,7
0.78831,0.01048,0.00563,0.98,0.00032,2.46057,0.60986,6.92744,0.5961,1.68915,0.00861,0.66021,0.4356,0.0,0.25295,0.4294,0.0,0.0,0.27672,0.67007,0.0,0.0,0.0,0.0,0.0,10
0.68482,0.01301,0.00895,0.90674,0.00036,2.09262,0.56525,7.73434,0.9112,0.93421,0.00786,0.60551,0.54618,0.0,0.26181,0.55894,0.0,0.0,0.37997,0.76978,0.0,0.0,0.0,0.0,0.0,8
0.76328,0.01276,0.00412,0.98,0.0005,2.54477,0.60494,6.62258,1.23394,0.94952,0.00998,0.61173,0.22478,0.0,0.29236,0.53462,0.0,0.0,0.32765,0.47554,0.0,0.0,0.0,0.0,0.0,9
0.75176,0.00883,0.01537,0.92846,0.00064,2.80074,0.58211,6.07014,1.43038,1.86635,0.01039,0.8772,0.5142,0.0,0.18852,0.42995,0.0,0.0,0.26154,0.65646,0.0,0.0,0.0,0.0,0.0,10
0.80379,0.01046,0.00573,0.97754,0.00023,3.47383,0.57653,5.35866,0.92654,2.41689,0.00749,0.63584,0.63355,0.0,0.15944,0.41659,0.0,0.0,0.28709,0.4322,0.0,0.0,0.0,0.0,0.0,9
0.77168,0.01002,0.0073,0.98,0.00035,2.25832,0.75204,5.99567,0.90361,1.29702,0.00915,0.9,0.29494,0.0,0.14028,0.47259,0.0,0.0,0.38712,0.34895,0.0,0.0,0.0,0.0,0.0,8
0.79491,0.00717,0.00629,0.98,0.00037,3.17138,0.59394,6.91967,0.50444,2.34018,0.00937,0.64083,0.63519,0.0,0.13577,0.4614,0.0,0.0,0.45066,0.50629,0.0,0.0,0.0,0.0,0.0,9
0.76005,0.00927,0.00637,0.98,0.00026,3.33163,0.49513,5.50747,0.72411,0.94544,0.00995,0.87678,0.80874,0.0,0.25385,0.42355,0.0,0.0,0.47949,0.38211,0.0,0.0,0.0,0.0,0.0,9
0.75336,0.01008,0.00487,0.98,0.00023,2.63346,0.49286,5.20454,0.74889,1.54079,0.00867,0.59044,0.38027,0.0,0.30935,0.49064,0.0,0.0,0.39726,0.54569,0.0,0.0,0.0,0.0,0.0,6
0.80489,0.00928,0.00636,0.92659,0.00023,3.1732,0.84358,6.72661,0.99777,1.49189,0.00871,0.9,0.31733,0.0,0.17607,0.40572,0.0,0.0,0.29789,0.73831,0.0,0.0,0.0,0.0,0.0,8
0.76793,0.01043,0.00542,0.91665,0.00016,1.99031,0.73358,6.26945,0.78147,2.43492,0.0069,0.74305,0.28891,0.0,0.21178,0.44443,0.0,0.0,0.3313,0.61437,0.0,0.0,0.0,0.0,0.0,8
0.76638,0.00877,0.00617,0.97363,0.00027,3.12681,0.49007,6.90267,0.67061,2.52312,0.00981,0.9,0.64436,0.0,0.15993,0.42642,0.0,0.0,0.33696,0.47412,0.0,0.0,0.0,0.0,0.0,8
0.76722,0.00904,0.00493,0.94859,0.00036,3.09045,0.54398,6.68306,0.71288,1.84573,0.00776,0.9,0.87478,0.0,0.21612,0.48594,0.0,0.0,0.26011,0.49109,0.0,0.0,0.0,0.0,0.0,10
0.76675,0.00924,0.00578,0.95046,0.00019,3.37893,0.61435,5.3674,0.45434,1.86353,0.00885,0.81813,0.49403,0.0,0.17305,0.42096,0.0,0.0,0.26606,0.52046,0.0,0.0,0.0,0.0,0.0,10
0.79147,0.00706,0.00833,0.98,0.00048,2.85783,0.67628,6.59417,0.50324,2.47078,0.01011,0.64628,0.49976,0.0,0.16909,0.30564,0.0,0.0,0.36572,0.62171,0.0,0.0,0.0,0.0,0.0,10
0.78067,0.00703,0.00608,0.93541,0.00022,2.89705,0.40775,7.48806,0.83734,1.5624,0.01096,0.9,0.40293,0.0,0.24712,0.29497,0.0,0.0,0.37965,0.72966,0.0,0.0,0.0,0.0,0.0,8
0.75073,0.00721,0.00649,0.9729,0.0004,3.50979,0.61082,6.32164,0.62723,2.52042,0.0102,0.58453,0.51392,0.0,0.25767,0.42265,0.0,0.0,0.41285,0.43637,0.0,0.0,0.0,0.0,0.0,8
0.81829,0.00823,0.00867,0.9767,0.00019,3.43184,0.9268,6.59246,1.0613,1.95151,0.00774,0.72849,0.47418,0.0,0.10867,0.37925,0.0,0.0,0.45725,0.48578,0.0,0.0,0.0,0.0,0.0,8
0.80931,0.00742,0.00742,0.96607,0.0003,3.6094,0.67949,5.40003,0.61312,1.86785,0.00777,0.83714,0.31986,0.0,0.29121,0.25168,0.0,0.0,0.33103,0.53961,0.0,0.0,0.0,0.0,0.0,9
0.77628,0.01014,0.00605,0.98,0.00039,3.67813,0.70095,5.12925,0.6259,2.20396,0.01003,0.60933,0.43455,0.0,0.10624,0.35319,0.0,0.0,0.37437,0.69837,0.0,0.0,0.0,0.0,0.0,8
0.77577,0.00809,0.00662,0.97508,0.00018,3.51894,0.95,6.1691,1.16195,2.50951,0.00905,0.72254,0.3724,0.0,0.26858,0.53413,0.0,0.0,0.31343,0.57509,0.0,0.0,0.0,0.0,0.0,9
0.77894,0.00972,0.00568,0.88302,0.00018,3.12359,0.6625,6.51549,0.9811,2.87316,0.00886,0.9,0.32426,0.0,0.32041,0.19304,0.0,0.0,0.59321,0.62647,0.0,0.0,0.0,0.0,0.0,8
0.77696,0.00766,0.00762,0.98,0.00022,3.34143,0.95,6.42428,0.97918,1.46044,0.00784,0.64275,0.32919,0.0,0.11964,0.56431,0.0,0.0,0.31074,0.42561,0.0,0.0,0.0,0.0,0.0,10
0.78932,0.00768,0.00782,0.96639,0.00035,3.29884,0.62793,6.23338,0.58133,1.91943,0.00853,0.64063,0.32428,0.0,0.18603,0.38105,0.0,0.0,0.39937,0.71043,0.0,0.0,0.0,0.0,0.0,10
0.78784,0.00972,0.00847,0.9404,0.00015,2.4231,0.60709,6.02454,1.12264,2.03564,0.01062,0.72442,0.36719,0.0,0.29263,0.24978,0.0,0.0,0.30187,0.52523,0.0,0.0,0.0,0.0,0.0,8
0.73277,0.00776,0.00552,0.98,0.00026,3.27642,0.6082,6.66346,0.67227,1.96215,0.00965,0.8581,0.24623,0.0,0.25943,0.48216,0.0,0.0,0.55221,0.73589,0.0,0.0,0.0,0.0,0.0,8
0.79928,0.00953,0.00669,0.93604,0.0002,3.40051,0.95,6.38487,0.88021,1.63488,0.00957,0.62355,0.43912,0.0,0.12627,0.22199,0.0,0.0,0.49002,0.68203,0.0,0.0,0.0,0.0,0.0,10
0.81813,0.00918,0.00819,0.98,0.00019,3.30992,0.95,5.26381,0.96576,1.99461,0.005,0.61903,0.18707,0.0,0.19359,0.35856,0.0,0.0,0.41798,0.54916,0.0,0.0,0.0,0.0,0.0,10
0.80225,0.00905,0.00573,0.98,0.00036,3.26863,0.95,7.28245,0.67941,1.99395,0.01101,0.80921,0.26176,0.0,0.10841,0.41791,0.0,0.0,0.46326,0.34732,0.0,0.0,0.0,0.0,0.0,9
0.80174,0.00903,0.00841,0.98,0.00031,3.26463,0.45814,7.27768,0.90164,1.68612,0.00781,0.57214,0.52654,0.0,0.25548,0.28003,0.0,0.0,0.44015,0.66049,0.0,0.0,0.0,0.0,0.0,9
0.7939,0.00768,0.00796,0.96387,0.00028,3.55946,0.84514,5.63409,0.84932,1.90659,0.00521,0.51946,0.51021,0.0,0.1648,0.23192,0.0,0.0,0.43327,0.60957,0.0,0.0,0.0,0.0,0.0,8
0.70885,0.01406,0.00526,0.94818,0.00024,3.32957,0.92058,7.36719,0.83915,1.60786,0.0095,0.70766,0.30913,0.0,0.32194,0.29679,0.0,0.0,0.28665,0.58361,0.0,0.0,0.0,0.0,0.0,8
0.78653,0.01067,0.00866,0.94208,0.0003,4.00754,0.86711,7.6115,0.98629,2.66182,0.00943,0.9,0.48888,0.0,0.12618,0.42383,0.0,0.0,0.48947,0.56985,0.0,0.0,0.0,0.0,0.0,9
0.79327,0.01072,0.00607,0.95675,0.00026,3.45934,0.89316,5.82073,0.91953,1.72129,0.00587,0.88588,0.19635,0.0,0.18912,0.26604,0.0,0.0,0.45573,0.5573,0.0,0.0,0.0,0.0,0.0,8
0.79565,0.00807,0.00805,0.94893,0.00025,3.68579,0.91024,5.10526,0.6187,1.85436,0.00947,0.70249,0.38998,0.0,0.17475,0.2962,0.0,0.0,0.47463,0.46761,0.0,0.0,0.0,0.0,0.0,7
0.79212,0.00994,0.00912,0.95571,0.00021,2.66148,0.67328,5.50963,1.27708,1.81316,0.00824,0.73119,0.3165,0.0,0.16539,0.32718,0.0,0.0,0.25122,0.44969,0.0,0.0,0.0,0.0,0.0,9
0.7936,0.00998,0.00635,0.97528,0.00025,3.20433,0.68289,6.99095,0.95313,1.51108,0.00406,0.6286,0.1853,0.0,0.16478,0.41915,0.0,0.0,0.42706,0.34307,0.0,0.0,0.0,0.0,0.0,9
0.81944,0.00848,0.00833,0.96073,0.00028,3.3345,0.47989,5.658,0.88712,1.52475,0.00646,0.63978,0.47463,0.0,0.10006,0.27022,0.0,0.0,0.28026,0.42839,0.0,0.0,0.0,0.0,0.0,7
0.79668,0.00795,0.00855,0.91969,0.00025,3.80087,0.58013,8.20894,0.98485,1.77682,0.00554,0.68101,0.27576,0.0,0.21995,0.40254,0.0,0.0,0.48332,0.54174,0.0,0.0,0.0,0.0,0.0,9
0.77126,0.00907,0.0086,0.97676,0.00041,3.46246,0.95,6.93794,0.93084,1.72308,0.00487,0.62537,0.69534,0.0,0.20064,0.29914,0.0,0.0,0.28993,0.35639,0.0,0.0,0.0,0.0,0.0,9
0.75178,0.00933,0.0105,0.93045,0.00019,2.04681,0.76454,6.83047,0.79479,1.8317,0.00825,0.83898,0.49135,0.0,0.19093,0.4381,0.0,0.0,0.43593,0.666,0.0,0.0,0.0,0.0,0.0,10
0.80702,0.00837,0.00586,0.95682,0.00039,3.62884,0.93103,5.71338,1.0213,1.60208,0.00676,0.82168,0.212,0.0,0.14783,0.33202,0.0,0.0,0.35126,0.51991,0.0,0.0,0.0,0.0,0.0,10
0.8074,0.00835,0.00773,0.95731,0.00031,3.62007,0.92087,7.11945,0.58551,1.4425,0.0096,0.86087,0.39897,0.0,0.1726,0.39578,0.0,0.0,0.31165,0.31677,0.0,0.0,0.0,0.0,0.0,8
0.78736,0.00889,0.00676,0.97457,0.00039,3.48001,0.95,6.76745,1.01882,1.6349,0.00816,0.52737,0.58809,0.0,0.10124,0.29566,0.0,0.0,0.41904,0.30674,0.0,0.0,0.0,0.0,0.0,10
0.80422,0.00669,0.00666,0.95986,0.0004,4.33448,0.66704,5.18471,1.01815,1.45474,0.00708,0.68945,0.23171,0.0,0.16658,0.3562,0.0,0.0,0.27835,0.41273,0.0,0.0,0.0,0.0,0.0,8
0.80745,0.00931,0.00678,0.95549,0.00034,3.33065,0.53936,6.80151,0.71498,1.49257,0.00769,0.82429,0.16969,0.0,0.12119,0.33826,0.0,0.0,0.24647,0.50125,0.0,0.0,0.0,0.0,0.0,10
0.79659,0.00735,0.00847,0.91717,0.00023,3.45008,0.56555,6.47147,0.78229,1.79371,0.00533,0.84481,0.37552,0.0,0.18611,0.40555,0.0,0.0,0.24571,0.4257,0.0,0.0,0.0,0.0,0.0,9
0.77286,0.00902,0.00792,0.96746,0.00021,3.61261,0.63405,5.42798,0.50076,1.68659,0.00931,0.77682,0.38892,0.0,0.24224,0.39571,0.0,0.0,0.32778,0.65772,0.0,0.0,0.0,0.0,0.0,10
0.80274,0.00813,0.00763,0.97816,0.00024,3.5261,0.5179,7.28031,0.78088,1.48492,0.00416,0.83359,0.44613,0.0,0.26707,0.26203,0.0,0.0,0.46828,0.30081,0.0,0.0,0.0,0.0,0.0,7
0.80915,0.00968,0.00826,0.98,0.00032,3.29635,0.86997,5.53431,0.54834,1.60524,0.00846,0.69902,0.46885,0.0,0.1285,0.40281,0.0,0.0,0.46372,0.49134,0.0,0.0,0.0,0.0,0.0,10
0.78819,0.00756,0.00774,0.98,0.00025,3.637,0.95,7.07645,0.70778,1.49355,0.00448,0.87945,0.50552,0.0,0.16671,0.37112,0.0,0.0,0.3412,0.31169,0.0,0.0,0.0,0.0,0.0,9
0.74886,0.008,0.01073,0.84542,0.00022,2.42138,0.68864,5.53854,1.0428,1.66357,0.005,0.9,0.47574,0.0,0.09923,0.46897,0.0,0.0,0.4021,0.46264,0.0,0.0,0.0,0.0,0.0,10
0.8109,0.00918,0.00662,0.96167,0.00015,3.77432,0.84573,5.34671,0.97257,1.39706,0.00533,0.45479,0.24141,0.0,0.10579,0.22661,0.0,0.0,0.31842,0.4609,0.0,0.0,0.0,0.0,0.0,8
0.79109,0.00749,0.00779,0.97328,0.00023,3.71504,0.61709,5.39939,1.08866,1.7964,0.01026,0.84416,0.4853,0.0,0.23963,0.31446,0.0,0.0,0.36809,0.40985,0.0,0.0,0.0,0.0,0.0,8
0.80639,0.00947,0.00772,0.97537,0.0002,3.58861,0.59083,5.38775,1.16677,1.68506,0.0037,0.7313,0.16082,0.0,0.13874,0.28005,0.0,0.0,0.32303,0.47654,0.0,0.0,0.0,0.0,0.0,8
0.79906,0.01137,0.00656,0.93126,0.00027,3.67963,0.74366,8.3071,0.71405,2.39385,0.00477,0.75771,0.27809,0.0,0.17909,0.32517,0.0,0.0,0.22964,0.39104,0.0,0.0,0.0,0.0,0.0,9
0.80825,0.00918,0.00829,0.86342,0.00025,3.38648,0.36609,7.21867,1.05319,1.37344,0.01029,0.75356,0.20312,0.0,0.12172,0.2159,0.0,0.0,0.46771,0.4648,0.0,0.0,0.0,0.0,0.0,7
0.77224,0.00929,0.00795,0.972,0.0003,4.29383,0.53186,5.75215,0.83891,1.43265,0.00776,0.86276,0.2746,0.0,0.24332,0.48489,0.0,0.0,0.35217,0.42368,0.0,0.0,0.0,0.0,0.0,6
0.80748,0.0086,0.00824,0.84521,0.00017,3.32132,0.95,6.04293,0.72924,1.959,0.00897,0.73883,0.43103,0.0,0.15521,0.34734,0.0,0.0,0.4111,0.43227,0.0,0.0,0.0,0.0,0.0,7
0.80246,0.01282,0.00639,0.96242,0.00013,3.49466,0.52893,7.84536,0.8473,1.69854,0.00486,0.88875,0.29626,0.0,0.18144,0.32692,0.0,0.0,0.22882,0.41234,0.0,0.0,0.0,0.0,0.0,7
0.805,0.00895,0.00666,0.91706,0.00023,3.26989,0.60463,5.53621,1.05459,1.65222,0.00522,0.70764,0.41746,0.0,0.1643,0.25878,0.0,0.0,0.24614,0.48282,0.0,0.0,0.0,0.0,0.0,7
0.80801,0.01012,0.00742,0.98,0.00029,3.43094,0.62415,6.60734,0.79982,1.76264,0.00702,0.70163,0.29533,0.0,0.17714,0.33631,0.0,0.0,0.31581,0.54644,0.0,0.0,0.0,0.0,0.0,7
0.80442,0.01146,0.00819,0.98,0.00022,2.90773,0.32715,7.54304,1.03642,1.98052,0.00767,0.66407,0.21523,0.0,0.16334,0.21157,0.0,0.0,0.50457,0.54353,0.0,0.0,0.0,0.0,0.0,9
0.8202,0.0105,0.00811,0.96219,0.00025,3.38681,0.56516,4.60548,0.92038,2.00453,0.00451,0.56162,0.45178,0.0,0.14438,0.32209,0.0,0.0,0.35734,0.4948,0.0,0.0,0.0,0.0,0.0,8
0.75575,0.01425,0.00919,0.98,0.00022,3.36353,0.64285,6.03054,0.98364,1.80472,0.00819,0.69303,0.30573,0.0,0.18823,0.3205,0.0,0.0,0.27023,0.46115,0.0,0.0,0.0,0.0,0.0,8
