epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.8806,1.23634,7.23899,1.45096,0.77001,0.83215,0.8731,0.66062,1.04444,2.66863,1.2101,0.00330827,0.00330827,0.00330827
2,137.243,1.04464,3.79811,1.2711,0.77921,0.80456,0.83667,0.5782,1.20426,2.5618,1.34487,0.0066416,0.0066416,0.0066416
3,193.693,1.11021,2.84134,1.30615,0.65499,0.69858,0.72813,0.46492,1.49123,3.38203,1.72572,0.00997493,0.00997493,0.00997493
4,249.872,1.19481,2.59718,1.36721,0.66299,0.77001,0.81676,0.50134,1.37152,5.71546,1.52669,0.00999999,0.00999999,0.00999999
5,306.529,1.14243,2.35157,1.3447,0.83231,0.84036,0.87987,0.6255,1.17314,3.09515,1.28236,0.00999998,0.00999998,0.00999998
6,363.98,1.09783,2.22719,1.314,0.78765,0.89977,0.8687,0.62016,1.23434,1.95164,1.3692,0.00999998,0.00999998,0.00999998
7,418.661,1.05767,2.0108,1.28391,0.79422,0.89368,0.87963,0.62405,1.21708,2.14301,1.30399,0.00999996,0.00999996,0.00999996
8,471.895,1.03604,1.95024,1.27351,0.76021,0.85486,0.87536,0.65943,1.06135,2.04305,1.1996,0.00999995,0.00999995,0.00999995
9,525.345,1.00928,1.98923,1.25364,0.79417,0.87613,0.88703,0.66961,1.04357,1.68141,1.17487,0.00999994,0.00999994,0.00999994
10,578.301,0.98933,1.83752,1.24099,0.82466,0.88922,0.90316,0.69837,0.97439,1.67299,1.15489,0.00999992,0.00999992,0.00999992
11,632.003,0.98068,1.78489,1.24746,0.81566,0.93258,0.88512,0.6633,1.0577,1.58968,1.17962,0.0099999,0.0099999,0.0099999
12,684.507,0.9601,1.7694,1.2216,0.78931,0.93138,0.90633,0.67587,1.05333,1.64667,1.15804,0.00999988,0.00999988,0.00999988
13,737.34,0.93881,1.70213,1.19724,0.83389,0.87913,0.90121,0.70589,0.96953,1.606,1.11261,0.00999986,0.00999986,0.00999986
14,791.461,0.95,1.73075,1.22008,0.85839,0.90235,0.91169,0.7034,1.00092,1.58541,1.12598,0.00999983,0.00999983,0.00999983
15,845.038,0.91798,1.64168,1.18329,0.83204,0.924,0.89687,0.71036,0.91705,1.4408,1.10196,0.00999981,0.00999981,0.00999981
16,898.601,0.91149,1.66058,1.19449,0.83611,0.88285,0.90423,0.71794,0.91312,1.40128,1.1103,0.00999978,0.00999978,0.00999978
17,951.403,0.89224,1.6027,1.17179,0.8105,0.90649,0.87462,0.67137,1.06149,1.53619,1.19576,0.00999975,0.00999975,0.00999975
18,1003.54,0.89186,1.60935,1.16874,0.83666,0.89816,0.89847,0.71336,0.984,1.42458,1.10405,0.00999972,0.00999972,0.00999972
19,1053.09,0.88346,1.56793,1.16127,0.82403,0.91286,0.90594,0.70719,0.93508,1.42086,1.10554,0.00999968,0.00999968,0.00999968
20,1105,0.87685,1.55699,1.16709,0.81487,0.92317,0.8838,0.68064,0.96586,1.45852,1.11352,0.00999965,0.00999965,0.00999965
21,1157.05,0.87348,1.54689,1.17313,0.81609,0.90359,0.90504,0.71273,0.97173,1.41784,1.11643,0.00999961,0.00999961,0.00999961
22,1208.99,0.87723,1.49929,1.17441,0.84619,0.93403,0.89944,0.73464,0.88251,1.38614,1.05955,0.00999957,0.00999957,0.00999957
23,1260.72,0.86844,1.49868,1.15791,0.8346,0.9054,0.90171,0.69851,0.98262,1.40107,1.11324,0.00999953,0.00999953,0.00999953
24,1313.06,0.86849,1.48649,1.16026,0.80825,0.92874,0.89807,0.71782,0.91389,1.38777,1.08764,0.00999948,0.00999948,0.00999948
25,1365.13,0.85067,1.52285,1.14907,0.81036,0.93365,0.90149,0.70732,0.9468,1.44816,1.10581,0.00999944,0.00999944,0.00999944
26,1417.66,0.85109,1.50334,1.14935,0.80403,0.91367,0.88095,0.70365,0.88165,1.40484,1.08276,0.00999939,0.00999939,0.00999939
27,1469.72,0.84023,1.48561,1.14299,0.89313,0.89732,0.92071,0.74786,0.8586,1.26063,1.04236,0.00999934,0.00999934,0.00999934
28,1521.39,0.83059,1.40806,1.13985,0.85624,0.90375,0.89594,0.70996,0.88474,1.35775,1.06172,0.00999929,0.00999929,0.00999929
29,1573.01,0.83328,1.45841,1.1318,0.84114,0.92151,0.92102,0.74652,0.88087,1.29953,1.07861,0.00999923,0.00999923,0.00999923
30,1624.86,0.83479,1.38561,1.13861,0.84567,0.88244,0.89364,0.69375,0.99803,1.47943,1.14002,0.00999918,0.00999918,0.00999918
31,1676.5,0.83023,1.41323,1.13391,0.83221,0.90119,0.9174,0.75714,0.85423,1.32703,1.0447,0.00999912,0.00999912,0.00999912
32,1728.85,0.81887,1.40364,1.12763,0.87682,0.90245,0.90855,0.73242,0.88245,1.3088,1.05663,0.00999906,0.00999906,0.00999906
33,1781.53,0.80735,1.3819,1.11929,0.87172,0.9023,0.90585,0.73647,0.87978,1.26975,1.06175,0.009999,0.009999,0.009999
34,1834.32,0.83567,1.43413,1.13964,0.85296,0.89353,0.8954,0.72087,0.90224,1.26172,1.06078,0.00999894,0.00999894,0.00999894
35,1887.45,0.81677,1.39384,1.12768,0.86838,0.91916,0.92636,0.76575,0.80158,1.2796,1.02211,0.00999887,0.00999887,0.00999887
36,1940.79,0.78145,1.33263,1.10599,0.80127,0.91392,0.90004,0.73426,0.85314,1.27221,1.03501,0.0099988,0.0099988,0.0099988
37,1993.96,0.80403,1.33751,1.10037,0.86396,0.91815,0.90389,0.74897,0.83389,1.22789,1.03423,0.00999873,0.00999873,0.00999873
38,2046.88,0.79382,1.46327,1.10166,0.85902,0.91832,0.92896,0.76818,0.85358,1.30037,1.0397,0.00999866,0.00999866,0.00999866
39,2100.05,0.79823,1.33714,1.10898,0.86183,0.93459,0.91348,0.74298,0.90173,1.27117,1.06826,0.00999859,0.00999859,0.00999859
