Fold,Holdout,Train_mAP50-95,Train_mAP50,Train_Precision,Train_Recall,Val_mAP50-95,Val_mAP50,Val_Precision,Val_Recall,Test_mAP50-95,Test_mAP50,Test_Precision,Test_Recall,Test_Recall_Atypisch,Test_Recall_Normal,Val_Recall_Atypisch,Val_Recall_Normal
1,P1,0.8854264101378144,0.9877294821313917,0.9705950238599912,0.9843475237196364,0.8000409172164652,0.9540913456461462,0.8922263199891729,0.965818753474619,0.5803739180811203,0.7125164197073555,0.7044035341353496,0.6345309287663701,0.76906185753274,0.5,0.9387755102040817,0.9928619967451564
2,P2,0.9316064703337098,0.994961058624031,0.9966033102841672,0.9951504927833943,0.7664312430551464,0.9152882493515604,0.8132122891507242,0.9338445287515189,0.7365933070740294,0.8888258037989744,0.8837582202180606,0.8295694277169784,0.9448531411482425,0.7142857142857143,0.9577269145147338,0.909962142988304
3,P3,0.9512744846867932,0.9949949031600408,0.9974770832871729,0.9943351098341409,0.7927440862121087,0.9098871297260124,0.8977753784018933,0.8772437753329474,0.7051109935348634,0.8659522705601812,0.8067013916145418,0.8072033898305084,0.864406779661017,0.75,0.9363057324840764,0.8181818181818182
4,P4,0.9307778843181731,0.9944509394250871,0.9924673983679149,0.9907589500840591,0.7645377137796466,0.8914500415315685,0.896202174449592,0.8522439285241401,0.7847263791466028,0.9579107156828794,0.8110956610071802,0.8855518245703189,0.7711036491406378,1.0,0.9586206896551724,0.7458671673931077
5,P5,0.8160916517316898,0.9668606449405902,0.9348720827667292,0.9660223110492558,0.7619285469929772,0.9195929034865484,0.7849463844013516,0.9108626645447111,0.5266843189964157,0.6248333333333331,0.603332967181466,0.7166666666666667,0.5,0.9333333333333333,0.9328364402005334,0.8888888888888888
6,P6,0.8953435458346366,0.9934456800384406,0.9833843959796615,0.9832154831401139,0.6771480344961004,0.8015992446536717,0.7545948763536783,0.8087835675664363,0.6962499999999998,0.74625,0.7421120233660563,0.907101561838934,1.0,0.8142031236778678,0.8675671351328728,0.75
7,P7,0.9304688890911536,0.9942220949043779,0.9922895789722016,0.9903642776154999,0.7570555329469797,0.8780955922841513,0.8566752228816803,0.8643984647273292,0.7857289767573695,0.9059722222222221,0.8609752830631722,0.9929428991417557,1.0,0.9858857982835115,0.9287969294546583,0.8
8,P8,0.8753356878882815,0.9884278701202018,0.9721334785099265,0.9734316600913622,0.7074832290060873,0.8742289117399442,0.9210726693346027,0.8207831325301205,0.8270406683833407,0.9217404649947754,0.5466873865921185,0.8891502327432819,1.0,0.7783004654865637,0.891566265060241,0.75
