epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.13,2.31092,3.78793,1.99892,0.00573,0.77586,0.00551,0.00134,3.66046,inf,7.09672,0.0751991,0.00139631,0.00139631
2,38.0217,2.28607,2.61073,1.94762,0.0346,0.71552,0.03448,0.01347,2.55382,802.584,3.10979,0.050039,0.00271509,0.00271509
3,45.4794,2.16623,2.53063,1.87961,0.24943,0.34483,0.23083,0.06877,3.02408,28.9658,3.26787,0.0247859,0.00394083,0.00394083
4,52.8376,2.25375,2.67645,1.97141,0.00392,0.13793,0.00161,0.00043,3.84277,380.677,3.92524,0.00480294,0.00480294,0.00480294
5,60.4458,2.33939,2.55129,1.99646,0.26416,0.56897,0.3032,0.12073,2.25298,49.853,2.323,0.00462726,0.00462726,0.00462726
6,67.7052,2.17884,2.44275,1.89063,0.34072,0.39207,0.24352,0.07194,3.03771,3.58939,2.92573,0.00445157,0.00445157,0.00445157
7,75.0828,2.13567,2.38702,1.84645,0.5345,0.53452,0.50095,0.17822,2.35048,11.8253,2.25762,0.00427589,0.00427589,0.00427589
8,82.3486,2.00183,2.16689,1.73128,0.34003,0.33621,0.26063,0.1003,2.34163,3.02017,2.40315,0.0041002,0.0041002,0.0041002
9,89.7343,2.00153,2.26921,1.75155,0.41985,0.4569,0.36601,0.14646,2.30134,6.67472,2.16143,0.00392451,0.00392451,0.00392451
10,97.0505,1.95871,2.27564,1.71525,0.43339,0.56897,0.45748,0.18191,1.93872,10.9141,1.93437,0.00374883,0.00374883,0.00374883
11,104.582,1.87665,2.21833,1.67237,0.51273,0.65314,0.52171,0.21711,2.03573,3.40797,2.03677,0.00357314,0.00357314,0.00357314
12,111.983,1.97125,2.11112,1.71538,0.44508,0.62931,0.488,0.19949,2.18026,3.33329,2.16835,0.00339746,0.00339746,0.00339746
13,119.379,1.88126,2.0621,1.6623,0.52079,0.61207,0.56671,0.26136,2.06713,2.38167,2.02916,0.00322177,0.00322177,0.00322177
14,126.804,1.84444,1.98124,1.64274,0.54144,0.72414,0.58281,0.26462,1.84538,2.86947,1.86066,0.00304609,0.00304609,0.00304609
15,134.249,1.82368,2.00935,1.61601,0.71323,0.5789,0.66615,0.29024,1.83164,2.47835,1.84355,0.0028704,0.0028704,0.0028704
16,141.638,1.81304,1.94197,1.61028,0.55193,0.63715,0.58619,0.26539,1.93096,2.47603,1.92916,0.00269471,0.00269471,0.00269471
17,149,1.8032,1.96759,1.60738,0.64945,0.63793,0.62877,0.29922,1.80276,2.47562,1.8005,0.00251903,0.00251903,0.00251903
18,156.432,1.71308,1.84613,1.53658,0.6488,0.67241,0.63696,0.29016,1.81309,2.02515,1.83033,0.00234334,0.00234334,0.00234334
19,163.714,1.66612,1.80773,1.51136,0.66,0.63591,0.69364,0.34565,1.83961,1.56386,1.84575,0.00216766,0.00216766,0.00216766
20,171.169,1.69392,1.67434,1.49196,0.55915,0.66698,0.60214,0.31874,1.7187,1.86955,1.78247,0.00199197,0.00199197,0.00199197
21,178.559,1.6712,1.82208,1.50935,0.65243,0.65517,0.66751,0.34794,1.79062,2.13298,1.78865,0.00181629,0.00181629,0.00181629
22,186.527,1.40314,1.87182,1.42057,0.65201,0.67241,0.63744,0.33371,1.69745,2.35052,1.78207,0.0016406,0.0016406,0.0016406
23,193.857,1.50572,1.51057,1.4834,0.65898,0.69828,0.6211,0.34621,1.52107,3.33477,1.63782,0.00146491,0.00146491,0.00146491
24,201.233,1.45486,1.62302,1.46564,0.63753,0.69748,0.67788,0.37912,1.50621,1.71162,1.60447,0.00128923,0.00128923,0.00128923
25,208.573,1.42041,1.54435,1.42755,0.67439,0.73276,0.68852,0.37838,1.57217,1.85286,1.67874,0.00111354,0.00111354,0.00111354
26,215.958,1.39316,1.44148,1.41743,0.73113,0.73276,0.6914,0.38653,1.58974,1.71778,1.68793,0.000937858,0.000937858,0.000937858
27,223.207,1.39726,1.33144,1.42222,0.65632,0.73276,0.68162,0.37173,1.56541,1.55628,1.68028,0.000762172,0.000762172,0.000762172
28,230.512,1.40321,1.33921,1.42743,0.72428,0.72414,0.69887,0.41209,1.50388,1.48576,1.64461,0.000586487,0.000586487,0.000586487
29,237.852,1.35573,1.3457,1.43122,0.74624,0.7352,0.72724,0.40949,1.53116,1.49181,1.59368,0.000410801,0.000410801,0.000410801
30,245.166,1.33077,1.36164,1.36898,0.72136,0.7365,0.73163,0.42674,1.46569,1.48748,1.58825,0.000235115,0.000235115,0.000235115
